model,family,variant,iteration,macro_f1
convnext_base,ConvNeXt,single_lr,32,89.22938032833045
convnext_base,ConvNeXt,single_lr,33,87.0441171418831
convnext_base,ConvNeXt,single_lr,34,87.5467514195376
convnext_base,ConvNeXt,single_lr,35,88.38288281694027
convnext_base,ConvNeXt,single_lr,36,87.15452133856687
convnext_base,ConvNeXt,single_lr,37,86.45999684919403
convnext_base,ConvNeXt,single_lr,38,87.18419089067338
convnext_base,ConvNeXt,single_lr,39,85.85941234655566
convnext_base,ConvNeXt,single_lr,40,87.04164959911196
convnext_base,ConvNeXt,single_lr,41,87.88307011539953
convnext_base,ConvNeXt,single_lr,42,86.30744680274707
convnext_base,ConvNeXt,single_lr,43,86.00798525939759
convnext_base,ConvNeXt,single_lr,44,87.65498447199246
convnext_base,ConvNeXt,single_lr,45,87.93705647750782
