model,variant,iteration,macro_f1
dinov2_vitg14,single_lr,6,74.05620274160455
dinov2_vitg14,single_lr,7,75.41680821224897
dinov2_vitg14,single_lr,8,74.33808063542847
dinov2_vitg14,single_lr,9,77.35504804854092
dinov2_vitg14,single_lr,10,73.9476399892336
dinov2_vitg14,single_lr,11,76.7455254911532
dinov2_vitg14,single_lr,12,75.60076605306712
dinov2_vitg14,single_lr,13,76.73225789306966
dinov2_vitg14,single_lr,14,76.76980697661662
dinov2_vitg14,single_lr,15,78.37172225041179
dinov2_vitg14,single_lr,16,78.35947817899472
dinov2_vitg14,single_lr,17,75.83753886700408
dinov2_vitg14,single_lr,18,74.3013929127658
dinov2_vitg14,single_lr,19,78.25542460847488
dinov2_vitg14,single_lr,20,75.81243899073525
dinov2_vitg14,single_lr,21,76.4241035585907
dinov2_vitg14,single_lr,22,75.15631535106631
dinov2_vitg14,single_lr,23,77.9485373247482
dinov2_vitg14,single_lr,24,73.99170484195054
dinov2_vitg14,single_lr,25,74.44759432585076
dinov2_vitg14,single_lr,26,75.22498005937075
dinov2_vitg14,single_lr,27,75.13380804912661
dinov2_vitg14,single_lr,28,73.47241086588556
dinov2_vitg14,single_lr,29,77.3303334855629
dinov2_vitg14,single_lr,30,79.02077455083332
dinov2_vitg14,single_lr,31,76.92324079133947
dinov2_vitg14,single_lr,32,76.98844269224301
dinov2_vitg14,single_lr,33,76.23327898529303
dinov2_vitg14,single_lr,34,81.26992007787233
dinov2_vitg14,single_lr,35,79.03078559458817
dinov2_vitg14,single_lr,36,78.4872818077178
dinov2_vitg14,single_lr,37,75.90609769686715
dinov2_vitg14,single_lr,38,77.99436846500122
dinov2_vitg14,single_lr,39,74.83740695368567
dinov2_vitg14,single_lr,40,75.74169850068937
dinov2_vitg14,single_lr,41,78.66667910361336
dinov2_vitg14,single_lr,42,75.07089385953643
dinov2_vitg14,single_lr,43,76.40269285515643
dinov2_vitg14,single_lr,44,79.3502465784951
dinov2_vitg14,single_lr,45,77.13171992506031
dinov2_vitg14,single_lr,46,74.20193824701104
dinov2_vitg14,single_lr,47,79.3737815071827
dinov2_vitg14,single_lr,48,76.50044871819065
dinov2_vitg14,single_lr,49,75.81665112533251
dinov2_vitg14,single_lr,50,77.00956114089782
